Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
14-Dec-12,903,951.85,903,948.2,896938,838377938.7
17-Dec-12,952,956.5,925,952.7,1043536,980603053.7
18-Dec-12,952.75,954.2,940,946.55,294782,278787225
19-Dec-12,949.95,966.9,941.05,944.45,559272,534064175.9
20-Dec-12,946.55,947.95,921.6,926.15,1202384,1118332353
21-Dec-12,921.65,933,903.3,906.4,404458,372123118.7
24-Dec-12,914.85,923,898.35,903.65,270783,246849986.7
26-Dec-12,903.65,919.9,903.65,914.75,234815,214261438.9
27-Dec-12,915.1,936.75,909.5,919.65,1128749,1039335287
28-Dec-12,929.4,929.4,912.8,920.75,225220,207088945.3
31-Dec-12,929.9,934.9,919,932.25,377408,350059784.4
01-Jan-13,938.65,938.65,929.25,933.65,135982,126985437.7
02-Jan-13,933,942.2,925.35,939.7,299961,281321690.4
03-Jan-13,929.15,957.05,929.15,941.35,284704,269091513.4
04-Jan-13,944.95,957.55,927.5,942.5,274905,257741060.5
07-Jan-13,949.4,949.4,921.25,927.05,247444,230994228.6
08-Jan-13,925.9,929.8,912.5,926.4,249130,229621532.9
09-Jan-13,931.6,944.85,926.55,939.4,314177,294520976.1
10-Jan-13,947.35,984.75,945.25,975.6,1215236,1179002264
11-Jan-13,982.45,1011.95,979,989.35,868218,865068816.6
14-Jan-13,991,1009,980,1002,777042,775378739.8
15-Jan-13,1008.35,1021.75,993.05,999.8,586325,590971667.9
16-Jan-13,995.25,1014.7,985.75,997.9,639505,640657061.2
17-Jan-13,1000.05,1027.95,997,1018.4,1046927,1067968376
18-Jan-13,1020,1026.9,992.7,998.95,457976,462115754
21-Jan-13,1002.05,1017,994.15,1004.35,406940,410245206.8
22-Jan-13,998.15,1006.8,977.5,980.8,480153,476396255.6
23-Jan-13,981.05,982,964.25,967,341359,331218225.9
24-Jan-13,969.55,1015.5,966,990.55,765640,762325576.5
25-Jan-13,992.05,1010,984,1006.5,434381,435697836
28-Jan-13,1009.65,1031.6,1001.5,1016.05,579011,591562903.5
29-Jan-13,1017.9,1023.35,994.8,1001.55,275227,277285219.9
30-Jan-13,1010,1020.9,1002.25,1011,459150,465312976.5
31-Jan-13,1011.4,1023,992.25,998.95,386523,388331708.6
01-Feb-13,998.95,1015,993,1004.8,403923,405700770.2
04-Feb-13,1003,1013.9,985,990.35,103140,102698727.9
05-Feb-13,992.05,995.5,958,966.55,175079,169462703.9
06-Feb-13,968.05,991.6,968.05,979.55,367948,361373188.2
07-Feb-13,980.15,1004.85,975,989.9,728181,724033205.1
08-Feb-13,995,1019.5,961.6,1001.95,709380,713167085.9
11-Feb-13,1004.95,1011,965.55,999.3,367047,367035503.6
12-Feb-13,995.85,1004.9,971.95,990.05,338041,335099341.2
13-Feb-13,995,1005,986.95,1000.6,477646,477125875.2
14-Feb-13,999.95,1016,999.95,1002,410358,413190252.3
15-Feb-13,1010,1010,968.4,998.65,510521,502477997
18-Feb-13,999.3,999.35,983,986.6,262786,260008624.2
19-Feb-13,989.75,1040.95,983.9,1034.5,633876,642948520.2
20-Feb-13,1038.9,1069.45,1038.9,1052.25,1342981,1413618732
21-Feb-13,1044.95,1062.9,1034.45,1038.1,768765,808470819.1
22-Feb-13,1034,1050.9,1031.05,1039.45,415286,433516454.2
25-Feb-13,1039.5,1059,1030.7,1038,420970,440423473.7
26-Feb-13,1036.7,1044.5,1022.15,1026.7,206099,213189326.2
27-Feb-13,1030,1047.8,1024.15,1028.7,447309,465015866.8
28-Feb-13,1029.95,1070,1029.95,1051.05,922977,974220350
01-Mar-13,1052,1112,1052,1103,1251111,1369946643
04-Mar-13,1109,1119,1078.3,1085.8,552907,607205214.7
05-Mar-13,1105,1107.4,1065.05,1067.7,403784,435370054.4
06-Mar-13,1073.8,1096.8,1073.8,1079.6,581739,632006353.4
07-Mar-13,1080,1112.65,1075.1,1096.25,902105,993701615.5
08-Mar-13,1099.9,1123.1,1099.9,1110.4,675752,753115037.9
11-Mar-13,1118.95,1122.8,1098.15,1108.2,593860,658524991.3
12-Mar-13,1111,1114.95,1095,1097.4,446477,491283563.7
13-Mar-13,1090.1,1099.25,1078.2,1085.1,363012,394573270.2
14-Mar-13,1079.05,1108,1079.05,1104.3,346131,380531809.6
15-Mar-13,1100,1117.6,1095.35,1102,359560,397543780.1
18-Mar-13,1098.5,1104.5,1086.8,1089.9,298550,326726828.6
19-Mar-13,1098,1110,1086,1090.7,396754,435345319.2
20-Mar-13,1090.7,1095.3,1065.1,1068.6,269401,288938009.6
21-Mar-13,1074.95,1082.7,1060,1064.85,274875,294362410.4
22-Mar-13,1063,1068.35,1041.1,1047.6,284267,298485558.3
25-Mar-13,1055,1063.05,1037.5,1045.85,385581,404278777.1
26-Mar-13,1042.1,1047.8,1015.25,1039.15,309251,319475263.3
28-Mar-13,1044.35,1077,1036.9,1059.5,1000599,1062087767
01-Apr-13,1056.25,1073.95,1052.05,1061.15,186945,198390955.8
02-Apr-13,1068.75,1068.75,1019.5,1026.2,505141,521364424.6
03-Apr-13,1017.3,1035,972.5,977.05,653099,652419051.5
04-Apr-13,976,992.9,962.65,977,861696,842428354.9
05-Apr-13,982.9,982.9,957.1,961.85,297161,287302079.9
08-Apr-13,965.8,991.4,963.5,983.95,446856,438752216.5
09-Apr-13,992.15,993.85,963.25,967.15,354369,347282773.3
10-Apr-13,976.1,1005,968.05,998.55,263937,260522231.6
11-Apr-13,1005,1010,982.25,996.7,223051,222658388.8
12-Apr-13,970,988.5,953.15,980,382689,373904440.7
15-Apr-13,974,982.75,965,969.95,191632,186346325.4
16-Apr-13,969,980,961,972.65,194213,188761781.2
17-Apr-13,977.8,982.9,952,955.2,207624,200910789.8
18-Apr-13,955.05,955.05,936.5,950.3,181587,171561023.4
22-Apr-13,940,963,925.25,930.9,279713,261593123
23-Apr-13,928.7,949.5,906.8,924.1,340227,314833474.8
25-Apr-13,925,933.9,915.45,927.55,611835,565772642.1
26-Apr-13,929,946.5,921,926.3,308193,287650856
29-Apr-13,930.7,954,924.05,945.8,213693,201873807.4
30-Apr-13,945,963.75,928.2,953.25,304358,287564379.7
02-May-13,958.95,979,958.95,965.65,283552,275208175.7
03-May-13,966.5,993.8,958.1,986.65,361962,354342820.9
06-May-13,989.9,1012.8,986.65,1001.65,519786,520087771.9
07-May-13,1006.85,1018,999.35,1005.55,211072,212878460.8
08-May-13,1008,1014.75,978,983.8,302895,301999587.3
09-May-13,983.8,991.25,978.15,983.4,189634,186923690
10-May-13,985,989.9,968,976.05,141511,138110143.7
11-May-13,974,997,972,994.8,52368,51960144.9
13-May-13,997.95,1003.65,950.35,954.85,247470,240439133.3
14-May-13,957,974,951.55,958.45,253343,243228638.5
15-May-13,962.25,967.95,941.5,954,549217,523519135.4
16-May-13,952,960,937.55,942.3,325330,308008789.9
17-May-13,950,955,921.15,927.85,408838,381557581.3
20-May-13,931.7,936,918,922.1,423658,392383227.3
21-May-13,925.1,934.9,895.05,909.85,1362543,1241429147
22-May-13,962,979.45,933.3,943.3,2667530,2565190675
23-May-13,946.95,960.8,937.7,952.5,636970,605500186.3
24-May-13,958.7,964.85,945.35,951.45,223326,212891973.1
27-May-13,951,959.15,945,953.65,218021,208018775.2
28-May-13,957,987,952.15,983.6,598125,581095080.9
29-May-13,987,997.5,972.3,983.35,347595,343107501.1
30-May-13,977,994,974.1,978.8,393538,386569818
31-May-13,979,987,961.1,967.5,119522,116457635
03-Jun-13,962.5,975,925.25,940.25,284427,267593858.8
04-Jun-13,941,950,940,942.5,519159,489664077.1
05-Jun-13,938.5,949.5,912.1,917.6,580704,539076739.6
06-Jun-13,911,942.9,909.1,925,551277,512512647.1
07-Jun-13,930.5,951.45,929,936.95,421210,395923859.7
10-Jun-13,948.9,950,933.1,940.35,499458,469926610
11-Jun-13,939,977.7,923.5,968,918449,879074766.9
12-Jun-13,977.8,992,963,978.8,807573,790565800.4
13-Jun-13,970.95,977,951.25,971.65,400881,388126914.8
14-Jun-13,981.05,989,962.2,965.75,350675,341768823
17-Jun-13,965.5,974.65,951,971.4,175269,169741110.5
18-Jun-13,967,984.7,967,977.85,228613,223895241.5
19-Jun-13,978,1021.7,975.95,1012.3,667569,669744809.8
20-Jun-13,1013,1027.45,980.6,984.35,797299,805320877
21-Jun-13,984.1,1009.9,981.1,995.5,687497,687139611
24-Jun-13,984,1013.45,984,1002,930829,932607743
25-Jun-13,1013.95,1024.4,1003.25,1009.85,874936,885775919.3
26-Jun-13,1015,1048.9,1015,1038.8,1065516,1104843192
27-Jun-13,1051.95,1098,1040.25,1080.8,1221152,1313480453
28-Jun-13,1095,1095,1050.1,1059.8,592159,629744402.6
01-Jul-13,1056,1069.4,1025.5,1034.45,627810,655026075.8
02-Jul-13,1039,1042.25,976.3,1002.2,1510283,1506599070
03-Jul-13,1008.55,1027,965,999.1,1865395,1867906170
04-Jul-13,1026,1037,1011.9,1031.45,1023392,1049887564
05-Jul-13,1057.5,1057.5,1031.8,1038.65,672025,698735690.7
08-Jul-13,1032,1050.75,1016,1045.7,361379,376771101.4
09-Jul-13,1048,1058,1035.65,1042.7,358296,375419456.9
10-Jul-13,1046,1091.5,1042.7,1079.25,905634,969650664.1
11-Jul-13,1086,1088.25,1055.15,1066.45,829693,888616462.3
12-Jul-13,1075,1127.85,1072,1121.9,3390810,3732644477
15-Jul-13,1122.1,1132.25,1101.95,1111.9,1072107,1198395529
16-Jul-13,1092,1109.9,1082,1092.4,585032,638953251.3
17-Jul-13,1090,1129.9,1082.35,1094.4,975948,1083690012
18-Jul-13,1103.7,1116.3,1082.15,1091.3,908625,993376817.1
19-Jul-13,1113.5,1141.45,1102.8,1132.3,1874051,2110983593
22-Jul-13,1132,1184.65,1130,1171.7,1691078,1975777500
23-Jul-13,1180,1194,1160.5,1179.15,1410195,1665215269
24-Jul-13,1173.95,1221.5,1170.05,1207.65,1592852,1920233964
25-Jul-13,1203.15,1219,1169.3,1179.7,2462900,2925364129
26-Jul-13,1182.8,1225.6,1181,1217.75,1067937,1294601866
29-Jul-13,1208.25,1251,1208.25,1248.6,885510,1099063119
30-Jul-13,1252,1262,1216.85,1232.25,1232350,1537102338
31-Jul-13,1235,1254.7,1224,1246.3,843098,1048291707
01-Aug-13,1248.6,1260.8,1230.8,1251.6,706940,881337149.3
02-Aug-13,1256.5,1275,1200.5,1233.2,1106512,1379954150
05-Aug-13,1231,1277,1228.8,1263.8,792481,1000607205
06-Aug-13,1264,1265.2,1230.05,1233.4,927666,1151660007
07-Aug-13,1234,1259.95,1210.3,1229.4,1100030,1367528629
08-Aug-13,1229,1255,1219.8,1244.65,1157416,1429345122
12-Aug-13,1250,1292,1241.2,1266.5,1853564,2342410718
13-Aug-13,1280.7,1338.5,1278.2,1331.05,1620777,2135626977
14-Aug-13,1340,1346.85,1301.5,1321.15,1006780,1339872938
16-Aug-13,1315,1335,1297.5,1324.45,1254399,1659267121
19-Aug-13,1320,1333.75,1282,1294,1305182,1700695167
20-Aug-13,1288.9,1296.95,1241.3,1249.8,1321442,1664474816
21-Aug-13,1250,1280,1231.15,1239.75,1373977,1721567925
22-Aug-13,1239,1279.75,1226.6,1270.9,1087598,1361754997
23-Aug-13,1285.4,1372.8,1276.35,1366.2,1870641,2497258077
26-Aug-13,1370,1410,1360.7,1379.65,1576192,2195207692
27-Aug-13,1380.7,1409.9,1348.7,1362.9,1099802,1518299983
28-Aug-13,1348,1405,1346.2,1370.25,1027756,1414450440
29-Aug-13,1368.8,1390,1350,1365.55,1077918,1473253576
30-Aug-13,1372,1428,1365,1375,1485589,2072420621
02-Sep-13,1380,1394.85,1353.85,1375.05,656478,904607583.4
03-Sep-13,1393.2,1435,1386.05,1400.4,1564026,2210664412
04-Sep-13,1410,1424.1,1390.65,1399.2,910640,1279087290
05-Sep-13,1401.55,1404.1,1375.4,1382.4,767992,1065619844
06-Sep-13,1378,1404.1,1353,1360.3,747785,1025686320
10-Sep-13,1358.05,1370,1332.4,1356.8,1107202,1497393904
11-Sep-13,1353,1397,1325.1,1333.3,1348264,1839391134
12-Sep-13,1339.9,1341.7,1295,1311.35,1718310,2249389310
13-Sep-13,1318,1320.5,1280,1289.3,1852094,2406659002
16-Sep-13,1297.4,1300,1257.45,1278.15,2103136,2681669840
17-Sep-13,1285.55,1325,1281,1312.8,1443492,1882777985
18-Sep-13,1319,1329,1306,1313.9,663044,872800279.8
19-Sep-13,1308,1321.7,1275.55,1294.9,784180,1020344633
20-Sep-13,1285.3,1343.65,1285.3,1296.4,1410465,1852475511
23-Sep-13,1298.05,1348.65,1298.05,1326.4,1208181,1611295206
24-Sep-13,1340,1355,1325.2,1337.1,1112403,1494190571
25-Sep-13,1336,1339.75,1318.85,1335.8,605832,806076235.1
26-Sep-13,1329.7,1344.45,1308,1313.6,811113,1073984284
27-Sep-13,1320.75,1332,1301,1306.45,727434,959700631.2
30-Sep-13,1324.4,1344.9,1313.05,1335.75,878294,1169891908
01-Oct-13,1340,1340,1316,1325.7,425753,564388694.3
03-Oct-13,1340,1389.9,1335.35,1373,1850705,2536852437
04-Oct-13,1373,1412.7,1370,1400.7,1317387,1846770769
07-Oct-13,1404.9,1448.6,1402.35,1443.25,1339603,1920473987
08-Oct-13,1447,1456.25,1427.05,1442.35,1353447,1949092972
09-Oct-13,1428,1484,1428,1476.05,1050081,1537276254
10-Oct-13,1480,1521.5,1479,1513.1,1211506,1816511615
11-Oct-13,1540,1563.4,1525,1549.85,1609322,2492296296
14-Oct-13,1560,1585.5,1554,1558.85,1054318,1651158970
15-Oct-13,1565.95,1594.5,1565.95,1583.6,1122197,1777535514
17-Oct-13,1590,1594,1506.6,1529.8,1389771,2143408632
18-Oct-13,1527,1545,1516.2,1536.25,895157,1370771827
21-Oct-13,1532.1,1559,1493,1545.5,1008503,1538195232
22-Oct-13,1550,1569,1540.05,1546.4,758089,1176939456
23-Oct-13,1544.75,1569.9,1527.75,1552.55,573514,885225887.8
24-Oct-13,1548,1577.65,1530,1537.1,1204973,1868686829
25-Oct-13,1520,1552,1467,1541.4,2064814,3113963514
28-Oct-13,1542,1562,1501.5,1515.1,827873,1263063506
29-Oct-13,1511,1533.8,1507.95,1522.35,403912,614303197.4
30-Oct-13,1530,1561.3,1525.35,1555.35,681647,1056118988
31-Oct-13,1556,1567.35,1532,1551.05,476798,739377335.7
01-Nov-13,1551.5,1562.1,1523,1525.85,634813,973699778
03-Nov-13,1530,1555,1530,1550.55,113088,174776803.7
05-Nov-13,1550,1557.6,1516.1,1519.1,677332,1037347523
06-Nov-13,1525,1579.45,1525,1573.2,1463042,2285231388
07-Nov-13,1575,1606.5,1545,1580.45,2186193,3460161905
08-Nov-13,1609,1687.3,1609,1675,4049568,6733406532
11-Nov-13,1675,1716.5,1675,1697.3,1755180,2987371044
12-Nov-13,1700,1710.6,1678.2,1685.55,704274,1193962835
13-Nov-13,1672.15,1697,1655,1660.45,579363,965932029.2
14-Nov-13,1671,1694.7,1663,1672,677673,1136960190
18-Nov-13,1675,1740,1675,1733.85,1052089,1812122480
19-Nov-13,1735,1755,1718.2,1748.4,787520,1368923643
20-Nov-13,1750,1762.75,1680,1686.2,1490526,2545329644
21-Nov-13,1695.05,1702.65,1641,1657.9,1302608,2178260127
22-Nov-13,1675,1687.45,1648.1,1667.35,929345,1548380600
25-Nov-13,1658.15,1698.6,1656.15,1673.2,1044049,1747332277
26-Nov-13,1668.3,1732.05,1662.35,1719.55,10273848,17588250138
27-Nov-13,1709.45,1712.8,1680.35,1689.45,624692,1058110976
28-Nov-13,1696.8,1705.55,1671.3,1692.2,826875,1394398679
29-Nov-13,1687.3,1720.3,1687.3,1697.55,488704,830986170.7
02-Dec-13,1689.55,1709,1687.4,1689.85,473212,801521835.8
03-Dec-13,1690.45,1704.65,1683.2,1690.9,416126,705464450
04-Dec-13,1689,1709.95,1685.05,1696.25,745317,1265857949
05-Dec-13,1705,1709.9,1672.25,1682.3,690747,1166050728
06-Dec-13,1672,1696.05,1671.3,1674.75,475335,798101820.4
09-Dec-13,1683.2,1689.8,1662,1673.7,654287,1095432880
10-Dec-13,1681,1719.9,1675,1710.05,969376,1657122399
11-Dec-13,1716.9,1727.55,1670.55,1685.4,958408,1625845421
12-Dec-13,1686,1693.05,1666.25,1670.15,748359,1253596363
13-Dec-13,1672.5,1698,1671.45,1691.45,520006,878678924.3
16-Dec-13,1676.7,1751.85,1676.7,1745.05,879677,1517870689
17-Dec-13,1745,1755.4,1723.15,1725.9,750260,1304849711
18-Dec-13,1729,1743,1718.2,1727.7,517162,893410099.6
19-Dec-13,1740,1799,1733.55,1794.65,1291810,2300179265
20-Dec-13,1799.7,1875.5,1797,1846,3352301,6199161754
23-Dec-13,1845.1,1861.75,1822.45,1836.55,489153,899927229.5
24-Dec-13,1832,1845.75,1827.3,1832.2,326597,599094901
26-Dec-13,1837,1843.85,1819.2,1826.4,503133,920860667.7
27-Dec-13,1836.7,1868,1832,1861.25,637256,1184528916
30-Dec-13,1870,1874.95,1838.7,1847.1,323332,598980298.8
31-Dec-13,1858,1858,1831.75,1837.85,248004,456655470.1
01-Jan-14,1845,1845,1825.1,1828.1,174558,319817084.6
02-Jan-14,1828.1,1841.75,1793.35,1816.1,348875,637007090.3
03-Jan-14,1818,1845.9,1810.25,1835.5,331824,608124216
06-Jan-14,1840,1843.5,1810,1815.85,371264,675041968.9
07-Jan-14,1816.55,1825.35,1786,1804.05,478580,862859584.4
08-Jan-14,1809,1859.8,1805,1840.6,770246,1418999763
09-Jan-14,1849.85,1853.9,1811.3,1829.05,528676,966961383.7
10-Jan-14,1844.7,1891.8,1833.9,1878.9,1185007,2221576454
13-Jan-14,1880.9,1905,1873.15,1884.5,706487,1335464392
14-Jan-14,1888.85,1906.1,1880,1893.25,702878,1330261212
15-Jan-14,1900,1905.75,1857.45,1884.05,749411,1411691500
16-Jan-14,1884,1891.5,1850,1866.25,679856,1269339631
17-Jan-14,1867.5,1869.6,1770,1775.25,892144,1607061796
20-Jan-14,1769.3,1834.7,1752.8,1828.7,805087,1455508338
21-Jan-14,1830.65,1855,1811,1828.65,542938,993406134.7
22-Jan-14,1827.9,1856,1825,1842.15,395129,729278759.7
23-Jan-14,1842,1849.45,1815.55,1830.65,616668,1126665402
24-Jan-14,1820.1,1846,1787,1793.55,461871,836673301.7
27-Jan-14,1790,1793,1757.5,1760.25,812590,1438975029
28-Jan-14,1761,1778.95,1720.25,1738.75,474221,825639712.8
29-Jan-14,1750,1771.25,1743.95,1749.55,712722,1251423112
30-Jan-14,1748.25,1748.25,1703.6,1718.3,786613,1350928462
31-Jan-14,1745,1800,1724.15,1786.95,916397,1626142776
03-Feb-14,1797,1811,1760.6,1763.1,993841,1764688469
04-Feb-14,1747.95,1784.05,1696.4,1770.85,945632,1648930759
05-Feb-14,1825.8,1849.95,1815.05,1839.85,2589699,4755536634
06-Feb-14,1839,1851.4,1821.5,1845.5,754033,1386048759
07-Feb-14,1850,1870,1815.1,1823.15,886851,1633190640
10-Feb-14,1823.25,1840.75,1801,1832.15,618201,1127854863
11-Feb-14,1823.5,1877,1823.5,1861.7,1048297,1949998476
12-Feb-14,1874,1883.9,1865.25,1875.65,725837,1361780508
13-Feb-14,1869.95,1875.9,1806.25,1813.8,872869,1598298374
14-Feb-14,1829,1851.1,1819,1831.85,743222,1364295099
17-Feb-14,1835,1843.7,1812.85,1823.75,365279,666897579.6
18-Feb-14,1829,1834.1,1815.4,1822.05,388354,708151412.1
19-Feb-14,1830,1850.95,1819.2,1842.85,550174,1013054370
20-Feb-14,1834.05,1859.95,1820.15,1832.25,437442,802868273.3
21-Feb-14,1830,1850,1830,1848.2,400412,738010371.5
24-Feb-14,1845,1848.1,1824.8,1831.45,504369,924721946.1
25-Feb-14,1835.25,1847,1835,1839.6,371994,684604057.7
26-Feb-14,1840,1845.75,1813.35,1820.95,848488,1550934258
28-Feb-14,1843,1890.95,1837.1,1867.25,4315853,8064228583
03-Mar-14,1870,1921,1870,1906.45,1116905,2127189172
04-Mar-14,1903.5,1920.8,1883.15,1900,585841,1110478123
05-Mar-14,1905,1930,1892.55,1903.85,592275,1131469333
06-Mar-14,1921.9,1936.9,1900.1,1923.2,878675,1689496661
07-Mar-14,1935,1935,1825.25,1836,1311918,2433970402
10-Mar-14,1838.45,1845.2,1791.1,1799.6,960249,1736071145
11-Mar-14,1808.6,1828.75,1762.25,1781.75,800227,1440406672
12-Mar-14,1786.25,1808,1776,1802.75,771093,1386433149
13-Mar-14,1800,1825,1756.8,1780.55,732920,1316575789
14-Mar-14,1789,1809.85,1775,1785.25,603946,1082326581
18-Mar-14,1783.2,1808.2,1765.25,1794.35,711433,1271869683
19-Mar-14,1795,1798.85,1731,1777.5,956119,1690956149
20-Mar-14,1760.7,1829,1760.7,1822.15,963915,1742920948
21-Mar-14,1827,1849.9,1801.5,1808.95,1121073,2046866679
22-Mar-14,1800,1826,1800,1819.65,57964,105462114.4
24-Mar-14,1821,1849,1812.05,1844.3,767455,1406917918
25-Mar-14,1837.15,1841.8,1811.2,1828.8,424838,776623025.6
26-Mar-14,1834,1849.3,1795.25,1815.35,742356,1349748377
27-Mar-14,1809,1875.7,1791,1833.45,2370082,4333379864
28-Mar-14,1848.8,1850,1822,1836.75,1103476,2028091928
31-Mar-14,1817.25,1827.6,1786.95,1795.35,842603,1516000763
01-Apr-14,1806,1831,1796.1,1819.55,1298207,2362184323
02-Apr-14,1831,1844,1818.75,1831.8,634716,1161725041
03-Apr-14,1830,1831.2,1805,1811.35,495213,899152674.2
04-Apr-14,1815,1829,1806.35,1813.1,502260,912165965.4
07-Apr-14,1806,1810.95,1787,1793,466922,838062482.5
09-Apr-14,1796,1807,1732.5,1737.75,1661575,2903213084
10-Apr-14,1737.75,1738,1700,1708.2,1505021,2584145411
11-Apr-14,1700,1749.9,1676.35,1739.55,2252413,3838211618
15-Apr-14,1745,1771,1733.2,1764.2,1401152,2455948295
16-Apr-14,1770,1777,1739.05,1750.6,755630,1329550320
17-Apr-14,1750,1780.75,1745,1771.8,585773,1036841476
21-Apr-14,1789.95,1793.3,1767.55,1774,528899,940155000
22-Apr-14,1771,1788,1766.15,1773.7,558139,993298206.5
23-Apr-14,1765,1786,1755.5,1765,796649,1411242465
25-Apr-14,1752,1812,1749,1804.75,666221,1187560262
28-Apr-14,1814,1838.8,1797.5,1825.25,671657,1225875217
29-Apr-14,1827,1859,1807.7,1846.3,807138,1488644680
30-Apr-14,1837.65,1858,1820,1832.15,578935,1066275531
02-May-14,1830,1850,1820.1,1837.6,380708,700062490.6
05-May-14,1835,1847.65,1810.6,1820,420001,771015860.9
06-May-14,1810.2,1822,1782.4,1801.4,424676,765149363.7
07-May-14,1798,1805,1726.65,1736.45,715471,1257970977
08-May-14,1733,1760,1726.65,1745.3,524352,915136442.8
09-May-14,1735,1783.9,1735,1776.45,380176,672361871.8
12-May-14,1779,1800,1766.1,1794.4,637605,1139067580
13-May-14,1800,1834.5,1796.1,1822.55,568173,1033572418
14-May-14,1830,1852,1800,1837.6,650885,1191514161
15-May-14,1842.25,1873.1,1814.6,1830.25,1087331,2001074408
16-May-14,1845,1860,1765.05,1822.55,2474718,4460692520
19-May-14,1836,1836,1730.65,1738.75,5261837,9381474168
20-May-14,1740,1804.55,1730,1771.05,873333,1541588742
21-May-14,1771,1783.7,1735,1746.5,1022577,1795220961
22-May-14,1745,1764.7,1740.05,1747.85,584995,1025517842
23-May-14,1751,1806,1738,1786.35,816566,1452170439
26-May-14,1800,1828.5,1780,1805.4,570686,1029939964
27-May-14,1790.2,1862,1790.2,1854.45,1100113,2021330141
28-May-14,1847.1,1896.9,1847.1,1886.85,1019543,1918307566
29-May-14,1890,1904,1858.4,1877.75,1527361,2880935459
30-May-14,1869.1,1939,1869.1,1923,1395177,2672829391
02-Jun-14,1931.25,1938,1880.25,1895.9,537975,1027853195
03-Jun-14,1892,1914.25,1886.85,1901.2,638179,1212183947
04-Jun-14,1899,1943.2,1880.9,1886.1,1625196,3070392213
05-Jun-14,1868.1,1921,1868.1,1904.4,641856,1212500712
06-Jun-14,1914,1923,1879,1910.15,496002,943779982.3
09-Jun-14,1895,1989.15,1895,1955.75,877881,1723122218
10-Jun-14,1968,2025,1961.2,2004.15,1331094,2667090833
11-Jun-14,2013,2048.2,2010.7,2019.05,1070625,2173605770
12-Jun-14,2024,2030,1990,1998.8,743879,1493155047
13-Jun-14,1990,2029.2,1981.95,2021.35,529331,1067968824
16-Jun-14,2020.9,2045,2001,2022.65,729882,1480165633
17-Jun-14,2030,2043.55,2013,2027.05,370076,751269713.6
18-Jun-14,2022,2037,2003.75,2011.85,315822,636707535.5
19-Jun-14,2015.7,2049.65,2002.15,2030.55,567105,1152773614
20-Jun-14,2012,2045,1988.85,2009.05,361694,731379325.6
23-Jun-14,2010,2018.65,1992.6,2002.55,267754,536374620.4
24-Jun-14,2006,2007,1987.15,1994.55,237858,474984674.3
25-Jun-14,1994.55,2022,1994.45,2018.2,693395,1394982202
26-Jun-14,2022,2058,2019.95,2047.2,875510,1782413087
27-Jun-14,2050,2135.5,2050,2125.7,1241941,2608382149
30-Jun-14,2127.5,2161.7,2121,2152,1577016,3386259131
01-Jul-14,2150,2166.4,2100,2108.9,1490646,3206564496
02-Jul-14,2128,2128,2088.4,2100.7,627824,1320213730
03-Jul-14,2118,2154.9,2105,2113.45,657199,1397150676
04-Jul-14,2129,2132.95,2102,2115.9,291095,616119878.9
07-Jul-14,2136.95,2149.95,2118,2137.3,633136,1350817545
08-Jul-14,2158.5,2158.5,2081.25,2105.7,719363,1512616135
09-Jul-14,2105.7,2109.7,2054,2067.35,424703,879681451.2
10-Jul-14,2053.1,2060,2000,2021.45,854275,1730276444
11-Jul-14,2050,2086,2027.45,2049.9,445788,915490650.8
14-Jul-14,2050,2061.5,2020,2038.6,255172,519625817.2
15-Jul-14,2039,2078.9,2039,2062.75,264180,543503323.8
16-Jul-14,2069.9,2091.85,2057.1,2077.45,425399,881876017.9
17-Jul-14,2080,2116.95,2072,2100.45,365072,767012951.5
18-Jul-14,2106,2139,2106,2121.8,356668,758360168.3
21-Jul-14,2126,2137.45,2104,2109.15,250805,530241581.3
22-Jul-14,2120,2144.2,2102.1,2135.35,282675,600951956.3
23-Jul-14,2145,2159.9,2130.1,2150.3,473194,1017279442
24-Jul-14,2157,2192.5,2155.45,2178.65,460543,1001762159
25-Jul-14,2167.5,2182,2131.5,2176.7,390517,843571812.7
28-Jul-14,2181.9,2198.5,2167.1,2191.05,397785,869102206.9
30-Jul-14,2178,2188.4,2146,2161.4,496989,1073944060
31-Jul-14,2172,2174.9,2136.1,2150.6,2361026,5074504342
01-Aug-14,2040,2135.85,2030.15,2127.25,1848230,3871788212
04-Aug-14,2130,2180,2109.15,2167.1,759074,1641098272
05-Aug-14,2170,2190,2155,2187.7,406706,884280480.5
06-Aug-14,2200,2213.25,2170.2,2204.85,455204,998052119.3
07-Aug-14,2200,2231.5,2171.8,2210.75,484087,1069104839
08-Aug-14,2207,2224.95,2176.85,2188.65,508127,1115977132
11-Aug-14,2205,2206,2156.5,2161.2,329389,714924600.2
12-Aug-14,2178,2178,2150,2165.6,261009,564602940.1
13-Aug-14,2170,2174.95,2141,2147.9,509084,1096605682
14-Aug-14,2159.9,2177.45,2142.5,2150.7,304441,656806099.2
18-Aug-14,2150,2208.2,2133.7,2202.6,393597,857985989.7
19-Aug-14,2206,2215,2190,2211.15,479026,1057960026
20-Aug-14,2210.1,2225,2193,2221.7,758466,1674790104
21-Aug-14,2227.95,2247,2225,2236.25,479136,1071952244
22-Aug-14,2230,2327,2225.1,2306.45,737315,1690760305
25-Aug-14,2314,2319.65,2307,2313.65,602813,1394992573
26-Aug-14,2311,2364.5,2311,2353.35,630087,1481451153
